100 10 30 20
2.49 25.99 9.79;4.46 46.72 7.95;2.18 12.41 7.72;5.79 48.53 10.85;2.57 6.47 4.86;2.06 25.71 5.38;1.84 27.61 19.22;2.05 30.65 16.31;1.27 7.57 11.43;1.68 6.69 15.89;
119;64;11;33.22418973203454;5.757499868950145;100.0;1.1756436985870589;8 9 2 6 10 7 1 3 ;64 20 46 36 51 53 45 11 ;8 9 2 6 10 7 1 3 
321;73;35;2.5615892446943316;44.89917063151084;200.0;0.1472564653092795;8 9 5 3 ;73 34 49 35 ;8 9 5 3 
12;59;92;20.62168533706119;42.74483242382951;200.0;2.9841007034567384;4 9 6 7 1 ;59 39 48 51 92 ;4 9 6 7 1 
920;15;21;19.553831840012425;24.874381181810275;150.0;0.7474137902818767;2 3 6 9 4 7 ;15 17 2 6 39 21 ;2 3 6 9 4 7 
68;15;31;7.003664315474299;36.53922818447734;200.0;4.31642064765887;10 3 6 5 1 4 7 8 ;15 33 38 39 52 45 19 63 34 23 31 ;10 3 0 6 5 1 4 7 0 8 0 
836;75;36;4.014124184969621;33.54054128686218;200.0;1.5584056523199463;5 1 7 10 3 2 6 4 8 9 ;75 53 43 6 75 15 88 60 74 30 86 29 92 36 ;5 0 1 7 10 0 3 2 6 4 8 0 9 0 
857;58;66;27.02348382181149;40.615712957323666;150.0;3.107976776768707;8 5 1 4 3 10 7 2 ;58 52 14 3 60 37 20 97 5 82 54 66 ;8 0 5 1 4 3 10 7 2 0 0 0 
194;17;26;10.77708383295799;27.295533586317557;150.0;3.370897970545259;5 ;17 26 ;0 5 
171;93;88;7.655659152417309;46.33033758332172;50.0;2.500761546540187;4 2 7 10 9 3 ;93 5 46 51 31 100 88 ;4 2 0 7 10 9 3 
177;16;10;15.962345126328936;33.52033534566598;50.0;1.0924292834224185;6 5 9 ;16 70 21 10 ;6 5 0 9 
211;56;72;5.770577371264044;41.58071251817671;100.0;2.7401963566632563;4 ;56 72 ;0 4 
27;32;18;18.29103101724362;20.94108112720002;50.0;3.817090560831912;1 7 ;32 74 18 ;1 0 7 
903;31;20;3.195565877909581;34.43195089448702;150.0;2.4097347979214945;2 4 6 1 8 10 3 ;31 85 23 61 49 85 50 80 20 ;0 2 4 6 1 8 10 3 0 
933;92;5;25.688530217799087;19.263910194396274;200.0;0.922170739651868;4 3 6 1 5 8 9 7 10 2 ;92 36 84 87 85 66 23 83 39 27 5 ;4 3 6 1 5 8 0 9 7 10 2 
22;44;30;12.213589694954036;28.85519976093705;150.0;0.03372813503189631;3 6 8 4 10 9 1 7 2 5 ;44 70 7 26 2 39 4 66 14 97 58 93 50 30 ;3 6 8 0 4 10 9 1 0 7 2 5 0 0 
726;13;69;13.327321408079163;41.53828489468841;200.0;0.3626558195719659;9 6 3 2 4 8 7 10 1 ;13 68 53 80 33 10 28 38 62 19 69 ;9 6 3 2 0 4 0 8 7 10 1 
197;53;21;27.566625737296633;25.85833978241369;200.0;4.988020237126172;5 1 4 10 3 2 9 8 7 6 ;53 99 82 96 31 34 47 18 1 38 48 45 67 55 21 ;5 1 4 10 3 2 9 8 7 6 0 0 0 0 0 
661;16;22;28.63872400868493;47.477583227209166;100.0;2.366962297236572;7 ;16 15 22 ;7 0 0 
696;35;88;25.406893116156724;36.72688635908452;50.0;2.660041439793029;4 2 5 7 8 9 ;35 30 22 37 43 88 ;4 2 5 7 8 9 
89;68;56;11.45721532598573;37.51178628692886;150.0;0.28036877006533956;5 1 10 2 7 8 6 3 ;68 33 67 23 71 41 12 14 56 ;5 1 10 2 7 8 0 6 3 
309;27;66;33.314118982193065;3.9680442214724723;150.0;4.622174817621212;2 
749;43;42;33.314118982193065;18.139015948401997;150.0;0.15248869501344853;7 4 2 9 5 3 10 
196;90;41;33.314118982193065;47.17430395693756;150.0;0.035432357685435956;8 7 3 1 
559;78;65;33.314118982193065;41.54141404386555;50.0;4.908196978707964;8 5 6 4 10 3 7 
928;67;96;33.314118982193065;33.08304767473313;50.0;4.088948036126587;2 8 
347;81;72;33.314118982193065;31.92110954508057;150.0;2.6625370464477354;4 7 3 1 6 9 5 
50;67;72;33.314118982193065;24.66742599775265;50.0;4.382159705971734;3 
763;33;17;33.314118982193065;33.878012287848804;100.0;0.3712751649894408;7 5 9 2 8 6 4 3 10 
340;3;20;33.314118982193065;34.27988213394283;100.0;1.8688138515482888;7 2 8 3 1 6 
620;55;18;33.314118982193065;12.168477616324335;50.0;0.48389499968083116;7 3 2 10 6 8 1 9 5 4 
575;91;46;33.314118982193065;16.86855874788349;200.0;2.727391233424244;4 3 7 9 8 
141;23;26;33.314118982193065;45.63136916976425;150.0;1.4621976935997343;8 9 5 
169;50;95;33.314118982193065;47.63011912969768;50.0;3.283428805764159;1 2 6 9 3 4 8 
520;52;38;33.314118982193065;10.502363033071054;200.0;2.6309356050602615;3 4 1 2 8 5 6 7 10 
375;55;10;33.314118982193065;44.904189742165826;200.0;1.3217407850094132;3 7 9 2 6 10 5 
334;66;61;33.314118982193065;39.095039513040284;100.0;3.1573048431423945;5 6 
188;30;15;33.314118982193065;13.467670997013315;50.0;0.5240885928583988;5 2 6 9 8 
913;89;90;33.314118982193065;38.62544414631371;50.0;2.789189613780949;3 7 10 9 
597;35;59;33.314118982193065;47.142821507774876;150.0;2.7185215227179924;2 6 8 5 10 9 
107;8;79;33.314118982193065;46.83654802742662;150.0;0.27017644117066697;6 1 4 9 10 8 7 3 5 
366;39;65;33.314118982193065;46.17868771281842;100.0;1.5328015425092856;9 6 7 10 4 2 5 3 1 8 
112;55;37;33.314118982193065;27.25919928901646;100.0;0.13385120001303263;6 8 
658;42;100;33.314118982193065;47.4478601418426;100.0;2.629465878141773;3 5 1 7 10 6 2 
277;11;43;33.314118982193065;3.2635247569346717;150.0;3.0687583861712002;3 7 4 8 1 10 
328;25;88;33.314118982193065;8.341529147745991;200.0;1.8617709827414646;3 7 9 5 8 6 10 2 
52;20;17;33.314118982193065;26.092374393683777;100.0;2.2238314728802306;5 2 3 4 9 10 1 
973;85;51;33.314118982193065;46.465648251383044;200.0;3.677976943045716;1 9 10 8 5 2 6 
723;4;68;33.314118982193065;34.462003251777844;100.0;4.68362309702457;10 7 5 4 9 2 6 8 1 
730;69;57;33.314118982193065;48.495856311548856;200.0;2.942904186248925;4 7 8 6 
644;29;27;33.314118982193065;36.899142532696665;150.0;0.45755109783286674;9 7 4 5 2 3 6 
0.44
32 640 244 ;2.66 
32 6400 244 ;6.82 
8 160 61 ;0.67 
32 640 244 ;2.66 
8 160 61 ;0.67 
16 320 30 ;0.84 
16 320 122 ;1.33 
16 3200 122 ;3.41 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 244 ;2.66 
16 3200 122 ;3.41 
16 3200 122 ;3.41 
16 320 30 ;0.84 
36 116 48000 ;5.52 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
32 6400 244 ;6.82 
16 3200 122 ;3.41 
36 116 48000 ;5.52 
8 160 15 ;0.42 
36 116 48000 ;5.52 
16 320 30 ;0.84 
16 320 122 ;1.33 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 6400 244 ;6.82 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
36 116 48000 ;5.52 
8 160 15 ;0.42 
8 160 26 ;0.53 
36 116 48000 ;5.52 
8 160 15 ;0.42 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
32 640 60 ;1.68 
16 320 30 ;0.84 
32 6400 244 ;6.82 
32 640 60 ;1.68 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 6400 244 ;6.82 
36 116 48000 ;5.52 
8 160 61 ;0.67 
32 640 60 ;1.68 
16 320 122 ;1.33 
32 640 244 ;2.66 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
32 640 244 ;2.66 
36 116 48000 ;5.52 
16 320 122 ;1.33 
32 640 60 ;1.68 
32 640 244 ;2.66 
8 1600 61 ;1.71 
32 640 60 ;1.68 
32 6400 244 ;6.82 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
16 320 122 ;1.33 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 160 26 ;0.53 
8 160 26 ;0.53 
8 160 26 ;0.53 
36 116 48000 ;5.52 
16 320 30 ;0.84 
16 3200 122 ;3.41 
8 160 15 ;0.42 
36 116 48000 ;5.52 
8 160 26 ;0.53 
16 24000 122 ;2.76 
32 640 244 ;2.66 
8 1600 61 ;1.71 
8 160 61 ;0.67 
36 116 48000 ;5.52 
16 3200 122 ;3.41 
36 116 48000 ;5.52 
16 320 30 ;0.84 
0 600 600 0 800 800 0 600 0 0 0 800 0 800 800 600 800 0 800 0 600 600 600 800 800 800 600 600 600 0 0 600 600 800 600 0 600 0 0 0 800 600 0 0 0 0 0 800 0 0 0 0 800 0 600 600 600 600 800 600 0 600 800 800 800 800 600 600 0 600 600 0 0 800 800 600 600 800 600 600 600 600 0 600 800 800 800 600 0 600 800 800 600 800 600 800 800 800 600 600 
600 0 0 0 600 600 0 0 0 0 600 600 800 800 0 600 800 0 600 600 600 600 600 800 0 800 0 800 600 600 800 600 800 0 800 600 0 800 600 600 800 600 0 600 800 600 800 800 600 800 600 0 0 0 600 800 0 0 600 0 800 600 600 600 800 0 600 600 0 600 0 0 800 800 800 0 800 0 800 0 600 600 600 600 800 800 600 0 600 800 0 600 800 800 600 0 600 600 0 0 
600 0 0 800 0 800 800 0 0 800 800 0 0 0 600 800 0 0 0 600 0 600 600 800 0 800 0 600 600 800 600 600 800 600 600 600 0 0 800 600 800 800 800 0 0 0 0 800 800 0 800 800 800 0 600 600 800 0 800 0 0 800 600 600 0 600 800 800 0 800 600 600 0 0 600 800 0 600 600 0 0 800 800 600 0 0 600 800 600 800 800 800 600 0 0 0 800 600 0 0 
0 0 800 0 0 600 600 0 0 0 600 0 800 800 0 0 0 0 800 800 600 0 800 0 0 800 600 600 0 600 800 0 0 600 800 0 800 800 800 600 0 600 600 600 600 800 600 800 0 0 600 600 600 800 600 0 600 800 800 0 0 600 800 800 0 800 800 600 0 800 800 800 600 0 800 600 600 0 600 600 0 600 0 0 800 0 800 0 600 600 0 800 600 800 800 800 800 600 0 600 
800 600 0 0 0 600 0 800 600 600 600 800 800 800 800 600 0 800 0 600 0 600 600 600 0 600 800 0 800 0 600 800 0 0 0 0 0 600 600 0 800 0 0 800 0 0 800 0 0 0 800 0 600 800 800 0 0 800 600 0 0 600 600 0 600 600 600 0 800 0 600 0 600 800 0 800 800 600 600 0 600 600 800 600 600 0 800 0 0 0 800 800 800 600 800 0 0 800 600 600 
800 600 800 600 600 0 600 600 600 800 0 0 600 800 800 600 800 0 0 800 600 0 600 800 600 600 0 800 600 0 800 0 800 0 800 600 600 0 600 800 800 600 0 600 800 800 0 800 800 800 600 0 800 800 800 600 800 0 800 0 600 600 800 600 0 600 600 800 800 600 600 600 800 800 0 600 800 800 0 0 0 600 800 800 600 0 600 600 0 800 600 800 0 800 0 600 800 600 800 600 
0 0 800 600 0 600 0 0 0 800 600 800 800 0 800 800 800 0 600 600 800 600 600 800 800 600 800 0 800 0 800 800 600 600 600 0 0 600 600 0 800 800 0 0 0 600 600 0 0 600 0 800 800 0 600 0 600 600 0 800 800 0 0 800 800 0 0 0 0 600 0 800 800 800 800 0 800 800 800 800 0 0 0 800 600 600 800 800 600 600 0 600 0 0 800 600 600 600 600 0 
600 0 0 0 800 600 0 0 600 600 0 800 0 0 0 0 0 0 0 0 800 0 600 800 0 0 0 0 0 600 0 0 800 0 600 0 800 800 0 0 800 0 0 0 0 0 0 800 600 0 800 800 600 600 600 600 800 800 800 800 600 800 0 600 600 0 800 0 600 800 600 800 800 800 800 800 800 600 800 600 0 0 0 600 800 800 0 0 800 800 600 600 800 800 600 0 600 600 0 600 
0 0 0 0 600 600 0 600 0 800 800 800 800 600 0 600 0 800 600 600 800 800 600 800 600 800 800 600 800 600 0 600 800 0 800 0 800 800 0 0 800 0 600 0 800 600 0 600 800 600 600 600 800 600 0 0 0 0 800 800 800 0 0 600 0 800 800 600 0 800 0 0 600 600 600 0 0 0 600 600 600 800 600 0 800 0 0 600 600 800 0 0 800 600 0 600 800 800 800 600 
