100 10 170 20
2.49 25.99 9.79;4.46 46.72 7.95;2.18 12.41 7.72;5.79 48.53 10.85;2.57 6.47 4.86;2.06 25.71 5.38;1.84 27.61 19.22;2.05 30.65 16.31;1.27 7.57 11.43;1.68 6.69 15.89;
119;64;11;33.22418973203454;5.757499868950145;100.0;1.1756436985870589;8 9 2 6 10 7 1 3 ;64 20 46 36 51 53 45 11 ;8 9 2 6 10 7 1 3 
321;73;35;2.5615892446943316;44.89917063151084;200.0;0.1472564653092795;8 9 5 3 ;73 34 49 35 ;8 9 5 3 
12;59;92;20.62168533706119;42.74483242382951;200.0;2.9841007034567384;4 9 6 7 1 ;59 39 48 51 92 ;4 9 6 7 1 
920;15;21;19.553831840012425;24.874381181810275;150.0;0.7474137902818767;2 3 6 9 4 7 ;15 17 2 6 39 21 ;2 3 6 9 4 7 
68;15;31;7.003664315474299;36.53922818447734;200.0;4.31642064765887;10 3 6 5 1 4 7 8 ;15 33 38 39 52 45 19 63 34 23 31 ;10 3 0 6 5 1 4 7 0 8 0 
836;75;36;4.014124184969621;33.54054128686218;200.0;1.5584056523199463;5 1 7 10 3 2 6 4 8 9 ;75 53 43 6 75 15 88 60 74 30 86 29 92 36 ;5 0 1 7 10 0 3 2 6 4 8 0 9 0 
857;58;66;27.02348382181149;40.615712957323666;150.0;3.107976776768707;8 5 1 4 3 10 7 2 ;58 52 14 3 60 37 20 97 5 82 54 66 ;8 0 5 1 4 3 10 7 2 0 0 0 
194;17;26;10.77708383295799;27.295533586317557;150.0;3.370897970545259;5 ;17 26 ;0 5 
171;93;88;7.655659152417309;46.33033758332172;50.0;2.500761546540187;4 2 7 10 9 3 ;93 5 46 51 31 100 88 ;4 2 0 7 10 9 3 
177;16;10;15.962345126328936;33.52033534566598;50.0;1.0924292834224185;6 5 9 ;16 70 21 10 ;6 5 0 9 
211;56;72;5.770577371264044;41.58071251817671;100.0;2.7401963566632563;4 ;56 72 ;0 4 
27;32;18;18.29103101724362;20.94108112720002;50.0;3.817090560831912;1 7 ;32 74 18 ;1 0 7 
903;31;20;3.195565877909581;34.43195089448702;150.0;2.4097347979214945;2 4 6 1 8 10 3 ;31 85 23 61 49 85 50 80 20 ;0 2 4 6 1 8 10 3 0 
933;92;5;25.688530217799087;19.263910194396274;200.0;0.922170739651868;4 3 6 1 5 8 9 7 10 2 ;92 36 84 87 85 66 23 83 39 27 5 ;4 3 6 1 5 8 0 9 7 10 2 
22;44;30;12.213589694954036;28.85519976093705;150.0;0.03372813503189631;3 6 8 4 10 9 1 7 2 5 ;44 70 7 26 2 39 4 66 14 97 58 93 50 30 ;3 6 8 0 4 10 9 1 0 7 2 5 0 0 
726;13;69;13.327321408079163;41.53828489468841;200.0;0.3626558195719659;9 6 3 2 4 8 7 10 1 ;13 68 53 80 33 10 28 38 62 19 69 ;9 6 3 2 0 4 0 8 7 10 1 
197;53;21;27.566625737296633;25.85833978241369;200.0;4.988020237126172;5 1 4 10 3 2 9 8 7 6 ;53 99 82 96 31 34 47 18 1 38 48 45 67 55 21 ;5 1 4 10 3 2 9 8 7 6 0 0 0 0 0 
661;16;22;28.63872400868493;47.477583227209166;100.0;2.366962297236572;7 ;16 15 22 ;7 0 0 
696;35;88;25.406893116156724;36.72688635908452;50.0;2.660041439793029;4 2 5 7 8 9 ;35 30 22 37 43 88 ;4 2 5 7 8 9 
89;68;56;11.45721532598573;37.51178628692886;150.0;0.28036877006533956;5 1 10 2 7 8 6 3 ;68 33 67 23 71 41 12 14 56 ;5 1 10 2 7 8 0 6 3 
67;70;93;33.314118982193065;27.251013500637335;50.0;4.977893390170074;7 9 4 10 6 
787;51;36;33.314118982193065;42.13471623712228;50.0;0.5909438121684402;10 4 2 9 6 
881;50;62;33.314118982193065;28.427063123480263;150.0;3.497373538113548;4 1 9 10 6 2 7 5 3 
497;7;61;33.314118982193065;10.120848035820584;200.0;4.060806794972394;4 6 7 2 5 1 
205;80;19;33.314118982193065;22.922038741120172;150.0;0.9732331138452599;7 3 1 
158;80;70;33.314118982193065;7.588398683209974;50.0;0.04981095437249561;9 3 6 8 5 7 10 
651;37;32;33.314118982193065;4.88968813116295;200.0;0.3614087649719988;5 8 
906;88;97;33.314118982193065;43.17844626100709;50.0;0.4787323584917025;8 2 5 3 
949;84;6;33.314118982193065;40.44799192132801;150.0;3.631826712632093;5 
889;68;82;33.314118982193065;40.93915151072192;50.0;1.063198351616073;6 4 7 2 
381;96;93;33.314118982193065;40.73764553301307;150.0;4.763191187691885;6 2 5 
3;64;26;33.314118982193065;29.4717803902721;200.0;4.728179357664581;10 4 2 6 5 1 9 7 
583;61;14;33.314118982193065;2.656957948164279;50.0;3.136307093011601;9 3 6 8 5 4 
277;10;8;33.314118982193065;6.212633837951525;100.0;4.885810228716979;5 10 
966;44;7;33.314118982193065;43.51337652801687;150.0;0.7593046627854061;9 8 2 7 6 
662;47;30;33.314118982193065;39.87006013273344;50.0;0.5284024218076538;8 5 4 10 7 
60;17;46;33.314118982193065;6.258825582153649;100.0;2.0879458121648846;8 7 1 5 2 10 6 9 3 4 
841;43;42;33.314118982193065;30.774337647059667;200.0;2.9968059191167122;3 7 
186;12;94;33.314118982193065;48.09623459486376;100.0;2.0596627533321756;6 4 3 9 5 
305;12;83;33.314118982193065;13.109343956373332;150.0;0.1257360840335825;6 7 8 
477;92;30;33.314118982193065;7.255483459815348;50.0;3.5545373833499845;2 10 5 6 7 
132;90;48;33.314118982193065;44.606536145376914;100.0;1.2208143912168767;10 6 2 8 9 4 
987;79;31;33.314118982193065;42.766375367832104;100.0;3.6562820969220473;7 4 9 3 5 
297;40;30;33.314118982193065;2.35486907779785;200.0;3.3813308060372824;10 3 8 1 2 9 7 4 
631;76;85;33.314118982193065;39.46511225458388;200.0;0.9395888296812882;5 
846;87;59;33.314118982193065;15.992087468193821;200.0;1.4646718900224802;7 3 
831;51;80;33.314118982193065;17.54617497058825;50.0;0.6590592087448727;2 8 7 5 1 10 9 4 6 3 
919;66;12;33.314118982193065;14.132711717099555;150.0;2.812038411436417;10 
276;4;15;33.314118982193065;43.19678397770314;100.0;3.6444142447827144;7 
424;76;17;33.314118982193065;13.328563701125773;150.0;4.782690467626879;2 9 
580;87;51;33.314118982193065;28.23546008465424;200.0;2.7474125448009246;2 
288;52;26;33.314118982193065;25.52786852154496;150.0;1.3416468395653791;4 
463;82;100;33.314118982193065;38.905531527177516;200.0;1.9911641723422409;6 2 10 7 3 
421;64;47;33.314118982193065;42.78545024584419;200.0;2.3982321579764716;10 7 8 3 
844;26;46;33.314118982193065;38.9349524233452;100.0;0.3937301543502303;4 3 6 
16;11;22;33.314118982193065;12.778069284962035;200.0;1.8836432002356795;8 7 5 2 3 6 1 
952;27;5;33.314118982193065;8.983287079798174;50.0;2.771267367093753;3 1 10 2 
283;81;90;33.314118982193065;22.13501525386991;150.0;0.0806141007835176;10 
993;47;23;33.314118982193065;23.923159346366546;50.0;2.0637044322557103;6 3 
443;42;43;33.314118982193065;12.49681155720373;50.0;2.091189315691059;6 5 8 10 4 7 1 
