99 5 50 2
5.17 44.67 7.37;4.94 11.28 1.02;5.09 20.86 11.36;5.65 32.1 1.63;5.15 20.96 7.45;
458;79;70;10.521145813315131;45.49981109761771;200.0;4.39707756741343;3 1 4 5 2 ;79 29 11 58 39 28 42 44 63 7 15 70 ;3 1 4 5 2 0 0 0 0 0 0 0 
84;75;83;27.690819035859565;48.2481433086435;200.0;4.001839548498765;4 1 3 5 ;75 14 21 4 39 14 69 15 83 ;4 1 0 0 3 5 0 0 0 
691;59;65;44.90081214065795;6.060895453240523;200.0;3.4648223324258636;3 4 1 
751;63;70;44.90081214065795;26.45109858847866;200.0;1.4112565048336374;4 3 2 1 5 
889;90;63;44.90081214065795;31.903406048923483;200.0;0.8230422620123595;3 2 4 1 
717;66;65;44.90081214065795;25.62423480312456;200.0;0.013815931485237631;4 3 2 1 5 
825;53;54;44.90081214065795;3.014114033148246;150.0;3.0025287475019575;4 1 3 
582;87;99;44.90081214065795;32.245916604023975;200.0;2.842070052908081;5 3 1 
196;68;57;44.90081214065795;39.020103395367535;100.0;0.39854980850237476;4 3 
802;50;96;44.90081214065795;14.936298278382909;100.0;0.07328095455831629;4 1 2 
164;62;95;44.90081214065795;32.97697836771569;200.0;3.873680992519566;1 3 
64;64;46;44.90081214065795;46.59591426733996;200.0;0.5373352936257914;3 5 4 1 2 
737;80;55;44.90081214065795;20.485059305025672;150.0;4.822649413202164;4 5 2 
818;55;47;44.90081214065795;2.2965637678637796;50.0;0.047065215272655836;3 5 4 2 1 
632;86;91;44.90081214065795;6.0096783718496365;50.0;0.43241651055412833;5 2 
601;46;62;44.90081214065795;24.766526215876656;200.0;3.5734818005259985;4 1 3 
397;77;91;44.90081214065795;17.99528549450111;50.0;2.4667742236656514;5 1 4 3 2 
218;52;98;44.90081214065795;18.333630222256435;50.0;2.653805873286496;5 3 4 2 
854;93;97;44.90081214065795;41.1162664177315;50.0;4.7694299760700964;2 4 
367;96;72;44.90081214065795;3.4284792402994313;100.0;2.109701994433725;4 5 1 
388;80;66;44.90081214065795;30.178448595856317;50.0;1.8094824829338356;4 1 3 5 2 
930;70;60;44.90081214065795;4.233332676058465;50.0;3.689356002934423;2 3 5 1 4 
406;58;53;44.90081214065795;29.960169817526527;100.0;0.15404614873342937;3 2 1 4 5 
648;99;64;44.90081214065795;49.40261627992161;50.0;2.3447554709318204;3 5 4 
324;67;49;44.90081214065795;46.21693532042696;150.0;4.965863645083053;1 2 4 3 5 
915;58;69;44.90081214065795;30.23730263932718;200.0;1.5782605359246482;2 5 3 1 4 
93;83;61;44.90081214065795;8.030582176072565;50.0;2.8438630666896705;4 1 5 2 3 
63;80;66;44.90081214065795;37.41827907566324;150.0;0.6470943651254668;2 1 5 3 
987;71;78;44.90081214065795;27.983557717495707;100.0;1.00309704512018;5 3 2 4 
948;47;57;44.90081214065795;19.96836592043254;50.0;0.742349934255549;2 3 
166;89;77;44.90081214065795;42.6790711132629;50.0;1.1622482073967766;3 2 4 1 5 
209;94;52;44.90081214065795;36.63363592582764;50.0;1.1572829487947551;3 2 5 4 
661;78;81;44.90081214065795;31.336014101036234;200.0;2.236878238688738;3 4 2 5 1 
479;82;98;44.90081214065795;23.765975203282792;50.0;2.4444752152585076;4 2 5 
339;85;99;44.90081214065795;29.518809358319203;50.0;2.604045718488735;2 1 5 
794;59;75;44.90081214065795;9.163895341108642;100.0;0.5042196536627691;4 2 3 5 1 
560;72;78;44.90081214065795;19.378750185772947;50.0;0.9095663393714465;4 2 
20;48;61;44.90081214065795;27.794032703576978;200.0;4.88747812162832;4 1 
542;74;66;44.90081214065795;49.464351099586146;150.0;0.05432886100157741;3 2 5 4 1 
64;96;99;44.90081214065795;45.889468909682904;200.0;4.166315031022833;2 5 3 4 1 
396;64;91;44.90081214065795;38.7380140071997;150.0;2.6893121985225106;4 1 2 5 3 
702;96;70;44.90081214065795;24.36442624204859;50.0;0.35906484569438846;1 3 5 2 4 
801;62;98;44.90081214065795;11.046143180243313;150.0;0.015918110616212067;2 5 
355;74;54;44.90081214065795;27.141186332801837;100.0;4.610500442416348;5 3 2 
237;68;80;44.90081214065795;21.31106892241197;100.0;0.8210864517642325;5 1 4 2 
568;50;47;44.90081214065795;16.061819803847367;200.0;0.13949864189107486;3 5 4 
771;48;88;44.90081214065795;48.90812479658172;200.0;1.0674030597258026;5 4 
950;57;88;44.90081214065795;2.336948783717352;150.0;3.7321152510497897;4 2 1 
220;48;83;44.90081214065795;35.36723247711799;100.0;4.023986695550839;1 3 2 4 5 
626;72;96;44.90081214065795;39.215544077034984;200.0;0.03024697404029386;5 1 3 4 2 
708;62;88;44.90081214065795;4.176122400339049;150.0;3.3852091953815497;4 3 
783;64;78;44.90081214065795;37.15468763895052;100.0;4.064130491444745;1 5 2 3 
0.44
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 244 ;2.66 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 244 ;2.66 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 60 ;1.68 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 244 ;2.66 
36 116 48000 ;5.52 
32 640 60 ;1.68 
0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 5000 5000 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
